time,x,y,heading
105.98400000000001,4.382552814515419,-1.6542977003220556,-0.049004262889381735
106.49600000000001,4.397582878196665,-1.5014315469781303,-0.049011965135596254
107.008,4.412732850949343,-1.3487433979185477,-0.05228445607741283
107.52,4.4476099566596465,-1.2232938061615133,-0.5047589439460057
108.032,4.502540325155081,-1.1531720214455519,-1.5476492367725407
108.544,4.443352739728841,-1.1099759014430417,-2.4448588695149427
109.056,4.25908937786237,-1.086184837148598,3.016214263032059
109.568,4.062289510662265,-1.0628395405453133,3.120229396134147
110.08,3.755676629644341,-1.0692010166851913,-3.121111840061259
110.592,3.448534039682786,-1.0759091743319238,-3.1196653478246303
111.104,3.1414077493824504,-1.0826419290847216,-3.1196887926978936
111.616,2.8342814294395198,-1.0893673295392614,-3.1196960188808727
112.128,2.5271550993573673,-1.0960935605241593,-3.1196953421331255
112.64,2.22002876983593,-1.1028203966768086,-3.119694563129863
113.152,1.9129024184662635,-1.10954668768952,-3.119693052203388
113.664,1.6057760713271816,-1.116273242344735,-3.119696128718684
114.176,1.2986497293330426,-1.1229999261536896,-3.119693982343956
114.688,0.9915233747154112,-1.129726210320941,-3.119693392942522
115.2,0.6843970293543868,-1.1364528546359487,-3.1196962140635414
115.712,0.3772706854885622,-1.143179479457893,-3.1196934015837923
116.224,0.07014433073720835,-1.1499057790542486,-3.119693890602858
116.736,-0.23698201227341018,-1.1566324989714465,-3.119696080577081
117.248,-0.5441083581043479,-1.1633590569219052,-3.119692931723283
117.76,-0.8512347120113458,-1.170085401752973,-3.119694444880828
118.272,-1.1583610531030892,-1.176812179068009,-3.11969574112322
118.784,-1.4654874010261458,-1.183538671146266,-3.1196926180999145
119.296,-1.7726137532285493,-1.1902650887714272,-3.119694981890593
119.808,-2.0797400930048684,-1.1969919023256388,-3.119695222522479
120.32000000000001,-2.3868664428352795,-1.2037183409750383,-3.1196924795190033
120.83200000000001,-2.6939927925561347,-1.210444855593712,-3.1196954257557303
121.34400000000001,-3.001119131616973,-1.2171716871990985,-3.1196945596111227
121.85600000000001,-3.308245482808115,-1.2238980982568421,-3.1196924888314093
122.36800000000001,-3.615371829277287,-1.230624734616416,-3.1196957024369323
122.88,-3.922404449528362,-1.2373495173324742,-3.119694395410539
123.392,-4.156876319456414,-1.242481443064916,-3.11970071431116
123.904,-4.296050153771414,-1.245530477350521,-3.119681372167102
124.416,-4.359763951830345,-1.1992795118917143,-3.119775868230115
124.928,-4.366296843429575,-1.0455329459078402,-3.1196620056724464
125.44,-4.373027937522049,-0.8920730280619491,-3.1196696753408997
125.952,-4.37975743768038,-0.738620113288606,-3.119686619292489
126.464,-4.3793920872126035,-0.5918696875653167,-2.9474677947337233
126.976,-4.337988575051308,-0.4666105640554193,-2.1387091488321173
127.488,-4.245738297949416,-0.32261017698603606,-0.8512270155952176
128.0,-4.074894987273026,-0.24200532907968023,0.23396400507274984
128.512,-3.8518867649469684,-0.21562056125152917,0.23862376634272633
129.024,-3.592181240545066,-0.21006097406459814,-0.12574842747884593
129.536,-3.290198229871345,-0.22559810521631818,-0.04842285551170772
130.048,-2.9833478615382325,-0.2404251841628524,-0.04782289107478321
130.56,-2.6765015169012614,-0.2551598189132234,-0.048029778298904716
131.072,-2.3696557667195113,-0.2699073377312428,-0.048015659977706654
131.584,-2.062809827086409,-0.2846514024757667,-0.048012434757400455
132.096,-1.7559638630189327,-0.2993954652682765,-0.048014919425115675
132.608,-1.449117903257971,-0.3141397753603815,-0.04801321849790171
133.12,-1.1422719430810615,-0.3288841413377464,-0.04801397219702861
133.632,-0.8354259740348368,-0.3436282990849669,-0.04801455732266453
134.144,-0.528580010733632,-0.3583726016877736,-0.04801304580195667
134.656,-0.22173404795738805,-0.37311693269428775,-0.04801423773154745
135.168,0.08511192207711507,-0.38786107395084846,-0.048014285639314404
135.68,0.39195788474955434,-0.40260539951315544,-0.048012989727257115
136.192,0.6988038496492202,-0.4173496811511356,-0.048014440040158195
136.704,1.0056498200124746,-0.43209381529762897,-0.0480139562652871
137.216,1.3124957824248786,-0.44683815295715945,-0.04801302366101522
137.728,1.6193417497089737,-0.4615823776378044,-0.048014560694777664
138.24,1.9261877201040893,-0.4763265132842,-0.04801359354705019
138.752,2.233033682948026,-0.49107084679816154,-0.04801312966587804
139.264,2.539879652857373,-0.505815008884681,-0.04801457125448525
139.776,2.8467256232731866,-0.5205591487508332,-0.04801321606374995
140.288,3.153571587521858,-0.5353034555868083,-0.04801326743649203
140.8,3.460417560491558,-0.550047546135091,-0.04801444034738621
141.312,3.7672635316538994,-0.5647916773736823,-0.048012793801947604
141.824,4.0535649614069085,-0.5785504211119942,-0.04803358439250293
142.336,4.234669437219582,-0.5872540212206969,-0.04800637353323789
142.848,4.342286735454685,-0.5924238782439036,-0.04800186569412582
143.36,4.3690315625243255,-0.4690113471631777,-0.0479866073064207
143.872,4.383726468582036,-0.3160711831348366,-0.04800165858893548
144.38400000000001,4.398450253595449,-0.1631771209997625,-0.04800319253263809
144.89600000000002,4.4150778243318465,-0.012886749761390513,-0.0964546941715807
145.40800000000002,4.4574041357846435,0.10005718128069116,-0.7171084883686303
145.92000000000002,4.510271353964363,0.15531450327435262,-1.877537665775899
146.43200000000002,4.359138544391655,0.1283641260540709,-3.0097250597048326
146.94400000000002,4.15105365181193,0.14993152193176523,2.8359775035271393
147.45600000000002,3.94605176492045,0.16053441722641726,-3.088400330148951
147.968,3.639147282638874,0.1583484251022828,-3.1319313661204853
148.48,3.331966678396538,0.1542082381521821,-3.128473189466211
148.992,3.024793202451273,0.150159300327813,-3.128287021852538
149.504,2.717620597750287,0.14606835792806722,-3.1282747792560883
150.016,2.4104478511187506,0.14197933944448088,-3.128282622093307
150.528,2.103275064905118,0.1378911207528508,-3.128285237876649
151.04,1.796102283567785,0.13380239433475902,-3.1282828166341954
151.552,1.4889294877409234,0.12971418619705133,-3.1282817130421043
152.064,1.1817566973402804,0.12562560334924258,-3.128285296723927
152.576,0.8745839100681725,0.12153696784521775,-3.1282821860485406
153.088,0.5674111122756196,0.11744876821702752,-3.1282822574563007
153.6,0.260238323664505,0.11336008719345744,-3.1282852459961905
154.112,-0.04693446536316524,0.10927153196154715,-3.1282815690950097
154.624,-0.35410726296293277,0.10518329572334241,-3.128282917797738
155.136,-0.6612800497425867,0.10109453881625638,-3.1282849443936076
155.648,-0.9684528406558862,0.0970060683696314,-3.1282811234604337
156.16,-1.27562563725828,0.09291776155161294,-3.1282835964332425
156.672,-1.5827984226847132,0.08882895440968647,-3.1282844154295275
157.184,-1.8899712155015582,0.08474056082233783,-3.12828088915539
157.696,-2.1971440104094166,0.08065215404966966,-3.128284204204608
158.208,-2.504316795066971,0.0765633232222952,-3.1282837034224382
158.72,-2.811489589534253,0.07247498486460754,-3.128280867443908
159.232,-3.1186623821404003,0.06838645318275345,-3.1282846557026063
159.744,-3.425835166550128,0.06429761655476941,-3.128282849236258
160.256,-3.73300796213081,0.06020929493336162,-3.128280973713562
160.768,-4.026953606702811,0.05629780973377208,-3.1283043411056646
161.28,-4.2188689272220525,0.053745429630863685,-3.128276456225103
161.792,-4.332895214545177,0.05222639901750515,-3.1282714964698233
162.304,-4.360918402920518,0.1573242186005203,-3.128302945260607
162.816,-4.364964663249517,0.31094188772256376,-3.1282503632651357
163.328,-4.369059968023053,0.4644888998564346,-3.128266194994943
163.84,-4.373152150332889,0.618035268609451,-3.1282737668327076
164.352,-4.363120377210874,0.7588977138572774,-2.808891187929224
164.864,-4.305728406573149,0.8832305696378507,-1.8637609537096411
165.376,-4.202736813716446,1.0369540367231964,-0.47886852547352793
165.888,-4.008073726883438,1.0847826430548526,0.31346557441472106
166.4,-3.7799207158483736,1.105311087224987,0.11680819792412385
166.912,-3.507124362940576,1.1021844085066204,-0.10743323979763195
167.424,-3.2015876134638352,1.08566744772484,-0.05081504775061227
167.936,-2.8947677949071418,1.070329814915315,-0.04992088660226622
168.448,-2.587952304586545,1.0549655115090741,-0.05006342296148253
168.96,-2.2811370250033476,1.0395969965239744,-0.050038853195470044
169.472,-1.9743215457947334,1.024232029153545,-0.050033163254988085
169.984,-1.6675060581011245,1.0088667176715063,-0.050041025358890594
170.496,-1.3606905504791147,0.9935018243812851,-0.05003805552191849
171.008,-1.0538750761076787,0.9781360985786449,-0.05003481299982097
171.52,-0.7470595762811542,0.9627709100389488,-0.0500413350647808
172.032,-0.4402440685632755,0.9474059643059842,-0.050036770428714655
172.544,-0.13342859456277595,0.9320401949355623,-0.05003565795524541
173.056,0.17338691262691683,0.9166751767319372,-0.05004151015620497
173.568,0.48020241479092407,0.901310101252406,-0.05003559722203494
174.08,0.7870178904562457,0.8859443559889832,-0.050036740380389924
174.592,1.093833403554046,0.8705794828612685,-0.050041248789427596
175.104,1.4006488994103594,0.8552142572660788,-0.050034664279522356
175.616,1.7074643792245074,0.8398485961978049,-0.05003793991048993
176.12800000000001,2.0142798964926287,0.8244838289858868,-0.05004056716848039
176.64000000000001,2.321095386306932,0.8091184542125752,-0.05003405956196903
177.15200000000002,2.6279108725152134,0.7937529320956207,-0.05003910767294664
177.66400000000002,2.934726392118248,0.7783882270193505,-0.05003952394065356
178.17600000000002,3.2415418771964872,0.7630227273705319,-0.0500337991041887
178.68800000000002,3.5483573717466483,0.7476573922899463,-0.050040102459206155
179.20000000000002,3.8551728928013143,0.7322927237950064,-0.05003818731839798
179.71200000000002,4.115364598467807,0.7192591891117239,-0.05004935009064352
180.224,4.271381664995417,0.7114462206221115,-0.0500274397635163
180.736,4.360988476616652,0.7159161393661867,-0.04999352185057466
181.248,4.376024941989998,0.8693310844182334,-0.05000824910725613
181.76,4.39135522434648,1.0221830025066743,-0.05002872595268399
182.272,4.406698629281262,1.1750159198724004,-0.05002931625174981
182.784,4.427885926086534,1.319984490448523,-0.19194344378634295
183.296,4.477161371327174,1.4193258159642805,-0.9659102067832402
183.808,4.490213776695857,1.4549521474059914,-2.1276180682498067
184.32,4.2914882593163854,1.4197611167052062,3.112932315903423
184.832,4.081010549459665,1.447513713202379,2.9554883454584737
185.344,3.815253568910201,1.4507921599554279,-3.1211701019120133
185.856,3.508037217195821,1.4472171098576392,-3.129225556709219
186.368,3.2008584330320877,1.4435014682297018,-3.129455462960479
186.88,2.8936812462366523,1.4397686347071883,-3.12944595766371
187.392,2.5865039327690376,1.436038551757539,-3.129454153486041
187.904,2.2793265815430095,1.432309323113618,-3.129451174952498
188.416,1.9721492237387666,1.4285799593159907,-3.1294521032188563
188.928,1.6649718668117888,1.424850366360209,-3.129452762627622
189.44,1.357794506281453,1.4211209686856199,-3.1294509560881116
189.952,1.0506171441305163,1.4173915865340738,-3.1294524889697093
190.464,0.7434397861224784,1.4136619862292843,-3.1294524207044634
190.976,0.43626242449538577,1.4099326173200684,-3.1294509289167407
191.488,0.12908506301781664,1.4062031792848777,-3.1294527372878806
192.0,-0.17809229491379608,1.4024735793942382,-3.129452031119967
192.512,-0.4852696570799999,1.398744228241627,-3.129451016595383
193.024,-0.7924470175706192,1.3950147279531526,-3.1294528853713723
193.536,-1.0996243756311184,1.3912851407080813,-3.129451618989957
194.048,-1.4068017380699738,1.3875557897572972,-3.129451199240496
194.56,-1.7139790974868574,1.3838262254568392,-3.1294529072618302
195.072,-2.0211564558754573,1.3800966583643173,-3.129451218877363
195.584,-2.3283338182565174,1.3763672861785274,-3.1294514417350454
196.096,-2.63551117657697,1.372637658379567,-3.1294527847361073
196.608,-2.942688535388837,1.3689081105622412,-3.1294508501281886
197.12,-3.2498658972993586,1.3651786907861556,-3.129451687698652
197.632,-3.5570432544652926,1.3614489950360265,-3.1294524977878364
198.144,-3.864220613573797,1.3577194466665197,-3.12945045858493
198.656,-4.121280658563445,1.354601285865349,-3.1294656575886832
199.168,-4.274896965036941,1.3527360217492244,-3.1294396137839837
199.68,-4.358145429471885,1.3702950474181794,-3.129550287852832
200.192,-4.361506250129475,1.5244125122433245,-3.129427650782179
200.704,-4.365236033738089,1.6779817012370954,-3.129425048466945
201.216,-4.368971664236771,1.83153720786928,-3.1294384753947897
201.728,-4.370864657823727,1.9832558123810722,-3.081001807680695
202.24,-4.342391732722862,2.1128564802836376,-2.461032484689578
202.752,-4.261188758941545,2.2447032046764934,-1.3052454926740058
203.264,-4.120692263612316,2.361775683131779,0.04629434362396617
203.776,-3.909795040791584,2.3957362655692824,0.3276821081476775
204.288,-3.667215412953597,2.409191349441044,-0.10056669801344596
204.8,-3.371917680700115,2.3939345655143374,-0.04576836444543066
205.312,-3.065064002010735,2.378610814070831,-0.04979202855475851
205.824,-2.758245570892472,2.3633038347652473,-0.050020887279185675
206.336,-2.4514299514492786,2.34794232124551,-0.05001852890595459
206.848,-2.1446141394274965,2.332584287529384,-0.05001163817230739
207.36,-1.8377982205997128,2.317227922393719,-0.05001253980988693
207.872,-1.5309823449119708,2.301870300978662,-0.050008241663289495
208.38400000000001,-1.2241664472571583,2.2865130628414447,-0.05001451390892259
208.89600000000002,-0.9173505319252635,2.271156277451293,-0.050011345812498165
209.40800000000002,-0.6105346525030411,2.2557986217459973,-0.0500086968614245
209.92000000000002,-0.3037187453979717,2.2404415674402163,-0.05001501209264743
210.43200000000002,0.003097165625452609,2.2250846750076594,-0.05001009107788052
210.94400000000002,0.30991304510136347,2.2097270005934395,-0.05000959172536066
211.45600000000002,0.6167289590355541,2.1943701108620113,-0.050015070025226975
211.96800000000002,0.9235448642419715,2.1790130832763412,-0.050008982939812055
212.48000000000002,1.2303607461426613,2.1636554499411567,-0.050010701495745775
212.99200000000002,1.5371766654728931,2.14829869528593,-0.05001469396390114
213.504,1.8439925644883894,2.1329415186064895,-0.05000813695547954
214.016,2.1508084512419354,2.1175839850979266,-0.050011886820772344
214.528,2.457624374219451,2.1022273255373762,-0.05001391396714956
215.04,2.7644402676443374,2.0868700075490976,-0.05000762041176205
215.552,3.071256161412909,2.071512627123255,-0.05001299920454535
216.064,3.3780720864710254,2.0561560240631245,-0.050012791984972146
216.576,3.684887976102398,2.040798598379327,-0.05000738134032889
