time,x,y,heading
154.112,-2.4812018600769314,0.6847498684265706,0.002182728909628526
154.624,-2.17400259400909,0.6854208805274892,0.002185699838359123
155.136,-1.8668033254004643,0.6860917018349524,0.002184565220974124
155.648,-1.5596040599048948,0.6867629035030464,0.002183169831800881
156.16,-1.2524047937428604,0.6874338754790942,0.0021859867065260183
156.672,-0.9452055253229849,0.6881047456438992,0.0021840523225709844
157.184,-0.6380062603324197,0.688775978146057,0.0021835782637095688
157.696,-0.33080699354773924,0.6894468922107827,0.0021861187643899284
158.208,-0.023607725501378445,0.69011783545794,0.0021836040403018773
158.72,0.2835915392126271,0.6907890757767113,0.0021841034251300906
159.232,0.5907908066117461,0.6914599463614428,0.002186073422820915
159.744,0.8979900741075609,0.6921309753442307,0.0021832728968000587
160.256,1.205189338763482,0.6928022019389571,0.002184695119102467
160.768,1.512388606679423,0.693473051374836,0.0021858651061231757
161.28,1.8195878734993536,0.6941441719214829,0.0021831067720041834
161.792,2.126787138316375,0.6948153684491052,0.0021852992711237215
162.304,2.433986406583191,0.6954862254720467,0.002185533301896208
162.816,2.7411856726614037,0.6961574384837985,0.0021831398446424573
163.328,3.0483849378335344,0.696828598847785,0.0021858779911874187
163.84,3.355584206232736,0.697499498895646,0.002185149842196045
164.352,3.6627834715294973,0.6981708091465937,0.0021833966948183762
164.864,3.967118084356471,0.6988353910529544,0.0021755586275960604
165.376,4.183371759068858,0.6993047083952068,0.0021819441482695693
165.888,4.311797048640857,0.6995863345007338,0.0021984328319817783
166.4,4.3547724398377765,0.776278078133899,0.00220453454596262
166.912,4.353995035561397,0.9300196523131605,0.0022019952271492946
167.424,4.353317391058608,1.0836221762573226,0.002194796335707721
167.936,4.352642235292972,1.2372207536637134,0.0022010860317394363
168.448,4.26386643731458,1.3499189253947081,0.0004860027069699756
168.96,3.955902146769081,1.3495514680029541,-0.00016626890401832698
169.472,3.648685198977146,1.3495885831229808,-7.162137082865822e-05
169.984,3.3414847783785717,1.3496016792839547,-3.8311012530396296e-05
